bc_id,short_name,ncit_code,ncit_dec_code
C191306,Alpha Angle of the Hip,C191306,C25185
C191306,Alpha Angle of the Hip,C191306,C82515
C191306,Alpha Angle of the Hip,C191306,C68667
C191306,Alpha Angle of the Hip,C191306,C82535
C191306,Alpha Angle of the Hip,C191306,C13717
C191306,Alpha Angle of the Hip,C191306,C70856
C156584,Alveolar Volume,C156584,C82515
C156584,Alveolar Volume,C156584,C70856
C156584,Alveolar Volume,C156584,C44279
C100762,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,C82556
C100762,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,C82525
C100762,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,C82515
C100762,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,C25372
C25391,Analysis,C25391,
C156564,Anatomic Response,C156564,C82515
C156564,Anatomic Response,C156564,C117043
C156564,Anatomic Response,C156564,C51824
C156564,Anatomic Response,C156564,C25372
C156564,Anatomic Response,C156564,C70856
C172255,Anatomical Circumference,C172255,
C74797,Anisocyte Measurement,C74797,C82515
C74797,Anisocyte Measurement,C74797,C93566
C74797,Anisocyte Measurement,C74797,C70856
C74797,Anisocyte Measurement,C74797,C70713
C87304,Ankle-Brachial Index,C87304,C82515
C87304,Ankle-Brachial Index,C87304,C70856
C210010,Antibody Measurement,C210010,
C156629,Anticipated Adverse Event [RETIRED],C156629,C83214
C156629,Anticipated Adverse Event [RETIRED],C156629,C84266
C156629,Anticipated Adverse Event [RETIRED],C156629,C83052
C156629,Anticipated Adverse Event [RETIRED],C156629,C48275
C156629,Anticipated Adverse Event [RETIRED],C156629,C83117
C156629,Anticipated Adverse Event [RETIRED],C156629,C83053
C156629,Anticipated Adverse Event [RETIRED],C156629,C83201
C156629,Anticipated Adverse Event [RETIRED],C156629,C83199
C156629,Anticipated Adverse Event [RETIRED],C156629,C83208
C156629,Anticipated Adverse Event [RETIRED],C156629,C83344
C156629,Anticipated Adverse Event [RETIRED],C156629,C83211
C156629,Anticipated Adverse Event [RETIRED],C156629,C83198
C156629,Anticipated Adverse Event [RETIRED],C156629,C78605
C156629,Anticipated Adverse Event [RETIRED],C156629,C83013
C156629,Anticipated Adverse Event [RETIRED],C156629,C83205
C156629,Anticipated Adverse Event [RETIRED],C156629,C49489
C156629,Anticipated Adverse Event [RETIRED],C156629,C87840
C156629,Anticipated Adverse Event [RETIRED],C156629,C78541
C156629,Anticipated Adverse Event [RETIRED],C156629,C83212
C156629,Anticipated Adverse Event [RETIRED],C156629,C53253
C156629,Anticipated Adverse Event [RETIRED],C156629,C53252
C156629,Anticipated Adverse Event [RETIRED],C156629,C83109
C156629,Anticipated Adverse Event [RETIRED],C156629,C41358
C156629,Anticipated Adverse Event [RETIRED],C156629,C83210
C156629,Anticipated Adverse Event [RETIRED],C156629,C113380
C156629,Anticipated Adverse Event [RETIRED],C156629,C83215
C112281,Antigenic Skin Flare Longest Diameter Measurement,C112281,C70856
C112281,Antigenic Skin Flare Longest Diameter Measurement,C112281,C13717
C112281,Antigenic Skin Flare Longest Diameter Measurement,C112281,C25185
C112281,Antigenic Skin Flare Longest Diameter Measurement,C112281,C82515
C112281,Antigenic Skin Flare Longest Diameter Measurement,C112281,C82546
C112281,Antigenic Skin Flare Longest Diameter Measurement,C112281,C42578
C112281,Antigenic Skin Flare Longest Diameter Measurement,C112281,C82535
C112282,Antigenic Skin Flare Mean Diameter Measurement,C112282,C82546
C112282,Antigenic Skin Flare Mean Diameter Measurement,C112282,C70856
C112282,Antigenic Skin Flare Mean Diameter Measurement,C112282,C42578
C112282,Antigenic Skin Flare Mean Diameter Measurement,C112282,C13717
C112282,Antigenic Skin Flare Mean Diameter Measurement,C112282,C25185
C112282,Antigenic Skin Flare Mean Diameter Measurement,C112282,C82535
C112282,Antigenic Skin Flare Mean Diameter Measurement,C112282,C82515
C112283,Antigenic Skin Flare Size Measurement,C112283,C70856
C112283,Antigenic Skin Flare Size Measurement,C112283,C82546
C112283,Antigenic Skin Flare Size Measurement,C112283,C13717
C112283,Antigenic Skin Flare Size Measurement,C112283,C25185
C112283,Antigenic Skin Flare Size Measurement,C112283,C82535
C112283,Antigenic Skin Flare Size Measurement,C112283,C82515
C178018,Appendicular Skeletal Muscle Mass Measurement,C178018,C25185
C178018,Appendicular Skeletal Muscle Mass Measurement,C178018,C82535
C178018,Appendicular Skeletal Muscle Mass Measurement,C178018,C70856
C178018,Appendicular Skeletal Muscle Mass Measurement,C178018,C82515
C178018,Appendicular Skeletal Muscle Mass Measurement,C178018,C13717
C178018,Appendicular Skeletal Muscle Mass Measurement,C178018,C42579
C61186,Applicant,C61186,
C171499,Appropriate Developmental Age Indicator,C171499,C70856
C171499,Appropriate Developmental Age Indicator,C171499,C82515
C171499,Appropriate Developmental Age Indicator,C171499,C25372
C181553,Arm Span,C181553,C70856
C181553,Arm Span,C181553,C82515
C181553,Arm Span,C181553,C42578
C71252,Arterial Blood Gas Measurement,C71252,
C64467,Aspartate Aminotransferase Measurement,C64467,C70713
C64467,Aspartate Aminotransferase Measurement,C64467,C70856
C64467,Aspartate Aminotransferase Measurement,C64467,C93566
C64467,Aspartate Aminotransferase Measurement,C64467,C82515
C64467,Aspartate Aminotransferase Measurement,C64467,C67365
C60819,Assay,C60819,
C111131,Atrioventricular Conduction ECG Assessment,C111131,C70856
C111131,Atrioventricular Conduction ECG Assessment,C111131,C62164
C111131,Atrioventricular Conduction ECG Assessment,C111131,C51824
C111131,Atrioventricular Conduction ECG Assessment,C111131,C50282
C111131,Atrioventricular Conduction ECG Assessment,C111131,C82515
C111131,Atrioventricular Conduction ECG Assessment,C111131,C25372
C111131,Atrioventricular Conduction ECG Assessment,C111131,C82535
C181397,Autoantibody Measurement,C181397,
C186741,Automated Breast Ultrasound,C186741,C117529
C186741,Automated Breast Ultrasound,C186741,C54215
C186741,Automated Breast Ultrasound,C186741,C25692
C186741,Automated Breast Ultrasound,C186741,C117512
C186741,Automated Breast Ultrasound,C186741,C13717
C186741,Automated Breast Ultrasound,C186741,C117511
C186741,Automated Breast Ultrasound,C186741,C25372
C186741,Automated Breast Ultrasound,C186741,C25185
C186741,Automated Breast Ultrasound,C186741,C171000
C186741,Automated Breast Ultrasound,C186741,C117530
C186741,Automated Breast Ultrasound,C186741,C127786
C135384,Autopsy Indicator,C135384,C70856
C135384,Autopsy Indicator,C135384,C82515
C189354,Average Menstrual Cycle Duration,C189354,C82515
C189354,Average Menstrual Cycle Duration,C189354,C42574
C189354,Average Menstrual Cycle Duration,C189354,C70856
C111132,Axis and Voltage ECG Assessment,C111132,C70856
C111132,Axis and Voltage ECG Assessment,C111132,C25372
C111132,Axis and Voltage ECG Assessment,C111132,C51824
C111132,Axis and Voltage ECG Assessment,C111132,C82535
C111132,Axis and Voltage ECG Assessment,C111132,C50282
C111132,Axis and Voltage ECG Assessment,C111132,C82515
C111132,Axis and Voltage ECG Assessment,C111132,C62164
C174314,B-Lymphocyte Count,C174314,C70856
C174314,B-Lymphocyte Count,C174314,C82515
C174314,B-Lymphocyte Count,C174314,C93566
C174314,B-Lymphocyte Count,C174314,C70713
C174314,B-Lymphocyte Count,C174314,C67391
C163567,BMI-for-Age Percentile,C163567,C70856
C163567,BMI-for-Age Percentile,C163567,C82515
C100373,BPRS-Anchored - Anxiety,C100373,C25372
C100373,BPRS-Anchored - Anxiety,C100373,C46126
C100373,BPRS-Anchored - Anxiety,C100373,C91106
C100373,BPRS-Anchored - Anxiety,C100373,C82534
C100373,BPRS-Anchored - Anxiety,C100373,C82515
C100387,BPRS-Anchored - Blunted Affect,C100387,C46126
C100387,BPRS-Anchored - Blunted Affect,C100387,C91106
C100387,BPRS-Anchored - Blunted Affect,C100387,C82534
C100387,BPRS-Anchored - Blunted Affect,C100387,C82515
C100387,BPRS-Anchored - Blunted Affect,C100387,C25372
C100375,BPRS-Anchored - Conceptual Disorganization,C100375,C46126
C100375,BPRS-Anchored - Conceptual Disorganization,C100375,C91106
C100375,BPRS-Anchored - Conceptual Disorganization,C100375,C25372
C100375,BPRS-Anchored - Conceptual Disorganization,C100375,C82534
C100375,BPRS-Anchored - Conceptual Disorganization,C100375,C82515
C100380,BPRS-Anchored - Depressive Mood,C100380,C91106
C100380,BPRS-Anchored - Depressive Mood,C100380,C46126
C100380,BPRS-Anchored - Depressive Mood,C100380,C82534
C100380,BPRS-Anchored - Depressive Mood,C100380,C82515
C100380,BPRS-Anchored - Depressive Mood,C100380,C25372
C100389,BPRS-Anchored - Disorientation,C100389,C82534
C100389,BPRS-Anchored - Disorientation,C100389,C82515
C100389,BPRS-Anchored - Disorientation,C100389,C25372
C100389,BPRS-Anchored - Disorientation,C100389,C91106
C100389,BPRS-Anchored - Disorientation,C100389,C46126
C100374,BPRS-Anchored - Emotional Withdrawal,C100374,C82534
C100374,BPRS-Anchored - Emotional Withdrawal,C100374,C25372
C100374,BPRS-Anchored - Emotional Withdrawal,C100374,C82515
C100374,BPRS-Anchored - Emotional Withdrawal,C100374,C91106
C100374,BPRS-Anchored - Emotional Withdrawal,C100374,C46126
C100388,BPRS-Anchored - Excitement,C100388,C46126
C100388,BPRS-Anchored - Excitement,C100388,C91106
C100388,BPRS-Anchored - Excitement,C100388,C82534
C100388,BPRS-Anchored - Excitement,C100388,C82515
C100388,BPRS-Anchored - Excitement,C100388,C25372
C100379,BPRS-Anchored - Grandiosity,C100379,C46126
C100379,BPRS-Anchored - Grandiosity,C100379,C82515
C100379,BPRS-Anchored - Grandiosity,C100379,C91106
C100379,BPRS-Anchored - Grandiosity,C100379,C82534
C100379,BPRS-Anchored - Grandiosity,C100379,C25372
C100376,BPRS-Anchored - Guilt Feelings,C100376,C82515
C100376,BPRS-Anchored - Guilt Feelings,C100376,C25372
C100376,BPRS-Anchored - Guilt Feelings,C100376,C91106
C100376,BPRS-Anchored - Guilt Feelings,C100376,C46126
C100376,BPRS-Anchored - Guilt Feelings,C100376,C82534
C100383,BPRS-Anchored - Hallucinatory Behavior,C100383,C82534
C100383,BPRS-Anchored - Hallucinatory Behavior,C100383,C91106
C100383,BPRS-Anchored - Hallucinatory Behavior,C100383,C82515
C100383,BPRS-Anchored - Hallucinatory Behavior,C100383,C46126
C100383,BPRS-Anchored - Hallucinatory Behavior,C100383,C25372
C100381,BPRS-Anchored - Hostility,C100381,C91106
C100381,BPRS-Anchored - Hostility,C100381,C82515
C100381,BPRS-Anchored - Hostility,C100381,C46126
C100381,BPRS-Anchored - Hostility,C100381,C82534
C100381,BPRS-Anchored - Hostility,C100381,C25372
C100378,BPRS-Anchored - Mannerisms and Posturing,C100378,C46126
C100378,BPRS-Anchored - Mannerisms and Posturing,C100378,C91106
C100378,BPRS-Anchored - Mannerisms and Posturing,C100378,C25372
C100378,BPRS-Anchored - Mannerisms and Posturing,C100378,C82515
C100384,BPRS-Anchored - Motor Retardation,C100384,C82515
C100384,BPRS-Anchored - Motor Retardation,C100384,C46126
C100384,BPRS-Anchored - Motor Retardation,C100384,C91106
C100384,BPRS-Anchored - Motor Retardation,C100384,C25372
C100372,BPRS-Anchored - Somatic Concern,C100372,C46126
C100372,BPRS-Anchored - Somatic Concern,C100372,C91106
C100372,BPRS-Anchored - Somatic Concern,C100372,C25372
C100372,BPRS-Anchored - Somatic Concern,C100372,C82515
C100372,BPRS-Anchored - Somatic Concern,C100372,C82534
C100382,BPRS-Anchored - Suspiciousness,C100382,C91106
C100382,BPRS-Anchored - Suspiciousness,C100382,C46126
C100382,BPRS-Anchored - Suspiciousness,C100382,C82515
C100382,BPRS-Anchored - Suspiciousness,C100382,C82534
C100382,BPRS-Anchored - Suspiciousness,C100382,C25372
C100377,BPRS-Anchored - Tension,C100377,C82534
C100377,BPRS-Anchored - Tension,C100377,C82515
C100377,BPRS-Anchored - Tension,C100377,C25372
C100377,BPRS-Anchored - Tension,C100377,C91106
C100377,BPRS-Anchored - Tension,C100377,C46126
C100385,BPRS-Anchored - Uncooperativeness,C100385,C82515
C100385,BPRS-Anchored - Uncooperativeness,C100385,C25372
C100385,BPRS-Anchored - Uncooperativeness,C100385,C46126
C100385,BPRS-Anchored - Uncooperativeness,C100385,C91106
C100385,BPRS-Anchored - Uncooperativeness,C100385,C82534
C100386,BPRS-Anchored - Unusual Thought Content,C100386,C91106
C100386,BPRS-Anchored - Unusual Thought Content,C100386,C25372
C100386,BPRS-Anchored - Unusual Thought Content,C100386,C46126
C100386,BPRS-Anchored - Unusual Thought Content,C100386,C82515
C100386,BPRS-Anchored - Unusual Thought Content,C100386,C82534
C100109,BPRS-Anchored Clinical Classification Question,C100109,
C146692,BRCA Mutation Analysis,C146692,C117062
C146692,BRCA Mutation Analysis,C146692,C82515
C146692,BRCA Mutation Analysis,C146692,C70713
C146692,BRCA Mutation Analysis,C146692,C171435
C146692,BRCA Mutation Analysis,C146692,C25372
C146692,BRCA Mutation Analysis,C146692,C70856
C146692,BRCA Mutation Analysis,C146692,C25692
C19635,BRCA1 Gene Mutation,C19635,C171435
C19635,BRCA1 Gene Mutation,C19635,C82515
C19635,BRCA1 Gene Mutation,C19635,C70713
C19635,BRCA1 Gene Mutation,C19635,C117062
C19635,BRCA1 Gene Mutation,C19635,C25372
C19635,BRCA1 Gene Mutation,C19635,C70856
C19635,BRCA1 Gene Mutation,C19635,C25692
C19636,BRCA2 Gene Mutation,C19636,C117062
C19636,BRCA2 Gene Mutation,C19636,C70856
C19636,BRCA2 Gene Mutation,C19636,C70713
C19636,BRCA2 Gene Mutation,C19636,C82515
C19636,BRCA2 Gene Mutation,C19636,C25692
C19636,BRCA2 Gene Mutation,C19636,C171435
C19636,BRCA2 Gene Mutation,C19636,C25372
C154880,Bartholin's Gland Abnormality Indicator,C154880,C70856
C154880,Bartholin's Gland Abnormality Indicator,C154880,C82515
C126083,Basal Metabolic Rate,C126083,C82515
C126083,Basal Metabolic Rate,C126083,C69431
C126083,Basal Metabolic Rate,C126083,C70856
C94536,Best Overall Response,C94536,C70856
C94536,Best Overall Response,C94536,C117394
C94536,Best Overall Response,C94536,C25372
C94536,Best Overall Response,C94536,C82515
C94536,Best Overall Response,C94536,C71738
C94536,Best Overall Response,C94536,C117043
C94536,Best Overall Response,C94536,C51824
C191307,Beta Angle of the Hip,C191307,C82515
C191307,Beta Angle of the Hip,C191307,C25185
C191307,Beta Angle of the Hip,C191307,C13717
C191307,Beta Angle of the Hip,C191307,C68667
C191307,Beta Angle of the Hip,C191307,C70856
C191307,Beta Angle of the Hip,C191307,C82535
C74667,Bicarbonate Measurement,C74667,C93566
C74667,Bicarbonate Measurement,C74667,C82515
C74667,Bicarbonate Measurement,C74667,C70856
C74667,Bicarbonate Measurement,C74667,C64567
C74667,Bicarbonate Measurement,C74667,C70713
C15189,Biopsy Procedure,C15189,C117529
C15189,Biopsy Procedure,C15189,C171435
C15189,Biopsy Procedure,C15189,C117511
C15189,Biopsy Procedure,C15189,C117512
C15189,Biopsy Procedure,C15189,C25372
C15189,Biopsy Procedure,C15189,C25185
C15189,Biopsy Procedure,C15189,C25692
C15189,Biopsy Procedure,C15189,C171000
C15189,Biopsy Procedure,C15189,C127786
C15189,Biopsy Procedure,C15189,C54215
C15189,Biopsy Procedure,C15189,C117530
C217124,Biopsy Procedure by Anatomic Location,C217124,
C70945,Biospecimen Collection,C70945,C171435
C70945,Biospecimen Collection,C70945,C82571
C70945,Biospecimen Collection,C70945,C25692
C70945,Biospecimen Collection,C70945,C82977
C70945,Biospecimen Collection,C70945,C25372
C70945,Biospecimen Collection,C70945,C70713
C70945,Biospecimen Collection,C70945,C117052
C126058,Biospecimen Retained and/or Contains DNA Indicator,C126058,
C164620,Biospecimen Retention Indicator,C164620,C49691
C164620,Biospecimen Retention Indicator,C164620,C117461
C164620,Biospecimen Retention Indicator,C164620,C83447
C164620,Biospecimen Retention Indicator,C164620,C117458
C164620,Biospecimen Retention Indicator,C164620,C117460
C164620,Biospecimen Retention Indicator,C164620,C83445
C179747,Biospecimen Shipping,C179747,C70713
C179747,Biospecimen Shipping,C179747,C117052
C179747,Biospecimen Shipping,C179747,C82571
C179747,Biospecimen Shipping,C179747,C82977
C179747,Biospecimen Shipping,C179747,C25692
C179747,Biospecimen Shipping,C179747,C25372
C179748,Biospecimen Storage,C179748,C82977
C179748,Biospecimen Storage,C179748,C25372
C179748,Biospecimen Storage,C179748,C25692
C179748,Biospecimen Storage,C179748,C117052
C179748,Biospecimen Storage,C179748,C70713
C179748,Biospecimen Storage,C179748,C82571
C106501,Birth Control Method,C106501,C70856
C106501,Birth Control Method,C106501,C82515
C200441,Birth Country,C200441,C25372
C200441,Birth Country,C200441,C70856
C200441,Birth Country,C200441,C82515
C93516,Birth Country Code,C93516,C25372
C93516,Birth Country Code,C93516,C70856
C93516,Birth Country Code,C93516,C82515
C83217,Birth Date and Time,C83217,C82515
C83217,Birth Date and Time,C83217,C70856
C198361,Birth Plurality,C198361,C70856
C198361,Birth Plurality,C198361,C82515
C198361,Birth Plurality,C198361,C25372
C76325,Birth Weight,C76325,C82515
C76325,Birth Weight,C76325,C48208
C76325,Birth Weight,C76325,C70856
C189352,Bleeding or Spotting Between Menstrual Periods Indicator,C189352,C70856
C189352,Bleeding or Spotting Between Menstrual Periods Indicator,C189352,C82515
C93518,Blinded Description,C93518,
C122195,Blistering Indicator,C122195,C82515
C122195,Blistering Indicator,C122195,C82535
C122195,Blistering Indicator,C122195,C82546
C122195,Blistering Indicator,C122195,C25185
C122195,Blistering Indicator,C122195,C70856
C122195,Blistering Indicator,C122195,C13717
C28133,Blood Cell Count,C28133,
C67208,Blood Cell Count Ratio Measurement,C67208,
C94866,Blood Flow Rate,C94866,C13717
C94866,Blood Flow Rate,C94866,C82515
C94866,Blood Flow Rate,C94866,C25185
C94866,Blood Flow Rate,C94866,C70856
C94866,Blood Flow Rate,C94866,C82535
C94866,Blood Flow Rate,C94866,C48568
C94866,Blood Flow Rate,C94866,C48564
C54706,Blood Pressure,C54706,
C199996,Body Cell Mass Measurement,C199996,C70856
C199996,Body Cell Mass Measurement,C199996,C48208
C199996,Body Cell Mass Measurement,C199996,C82515
