bc_id,short_name,synonyms
C100233,CDISC ADAS-Cog - Ideational Praxis: Fold,ADCIP01;Ideational Praxis: Fold;CDISC ADAS-Cog - Ideational Praxis: Fold
C100233,CDISC ADAS-Cog - Ideational Praxis: Fold,ADCIP01;Ideational Praxis: Fold;CDISC ADAS-Cog - Ideational Praxis: Fold
C100234,CDISC ADAS-Cog - Ideational Praxis: Insert,ADCIP02;Ideational Praxis: Insert;CDISC ADAS-Cog - Ideational Praxis: Insert
C100234,CDISC ADAS-Cog - Ideational Praxis: Insert,ADCIP02;Ideational Praxis: Insert;CDISC ADAS-Cog - Ideational Praxis: Insert
C100234,CDISC ADAS-Cog - Ideational Praxis: Insert,ADCIP02;Ideational Praxis: Insert;CDISC ADAS-Cog - Ideational Praxis: Insert
C100234,CDISC ADAS-Cog - Ideational Praxis: Insert,ADCIP02;Ideational Praxis: Insert;CDISC ADAS-Cog - Ideational Praxis: Insert
C100234,CDISC ADAS-Cog - Ideational Praxis: Insert,ADCIP02;Ideational Praxis: Insert;CDISC ADAS-Cog - Ideational Praxis: Insert
C100234,CDISC ADAS-Cog - Ideational Praxis: Insert,ADCIP02;Ideational Praxis: Insert;CDISC ADAS-Cog - Ideational Praxis: Insert
C100234,CDISC ADAS-Cog - Ideational Praxis: Insert,ADCIP02;Ideational Praxis: Insert;CDISC ADAS-Cog - Ideational Praxis: Insert
C100234,CDISC ADAS-Cog - Ideational Praxis: Insert,ADCIP02;Ideational Praxis: Insert;CDISC ADAS-Cog - Ideational Praxis: Insert
C100235,CDISC ADAS-Cog - Ideational Praxis: Seal,ADCIP03;Ideational Praxis: Seal;CDISC ADAS-Cog - Ideational Praxis: Seal
C100235,CDISC ADAS-Cog - Ideational Praxis: Seal,ADCIP03;Ideational Praxis: Seal;CDISC ADAS-Cog - Ideational Praxis: Seal
C100235,CDISC ADAS-Cog - Ideational Praxis: Seal,ADCIP03;Ideational Praxis: Seal;CDISC ADAS-Cog - Ideational Praxis: Seal
C100235,CDISC ADAS-Cog - Ideational Praxis: Seal,ADCIP03;Ideational Praxis: Seal;CDISC ADAS-Cog - Ideational Praxis: Seal
C100235,CDISC ADAS-Cog - Ideational Praxis: Seal,ADCIP03;Ideational Praxis: Seal;CDISC ADAS-Cog - Ideational Praxis: Seal
C100235,CDISC ADAS-Cog - Ideational Praxis: Seal,ADCIP03;Ideational Praxis: Seal;CDISC ADAS-Cog - Ideational Praxis: Seal
C100235,CDISC ADAS-Cog - Ideational Praxis: Seal,ADCIP03;Ideational Praxis: Seal;CDISC ADAS-Cog - Ideational Praxis: Seal
C100235,CDISC ADAS-Cog - Ideational Praxis: Seal,ADCIP03;Ideational Praxis: Seal;CDISC ADAS-Cog - Ideational Praxis: Seal
C100237,CDISC ADAS-Cog - Ideational Praxis: Stamp,ADCIP05;Ideational Praxis: Stamp;CDISC ADAS-Cog - Ideational Praxis: Stamp
C100237,CDISC ADAS-Cog - Ideational Praxis: Stamp,ADCIP05;Ideational Praxis: Stamp;CDISC ADAS-Cog - Ideational Praxis: Stamp
C100237,CDISC ADAS-Cog - Ideational Praxis: Stamp,ADCIP05;Ideational Praxis: Stamp;CDISC ADAS-Cog - Ideational Praxis: Stamp
C100237,CDISC ADAS-Cog - Ideational Praxis: Stamp,ADCIP05;Ideational Praxis: Stamp;CDISC ADAS-Cog - Ideational Praxis: Stamp
C100237,CDISC ADAS-Cog - Ideational Praxis: Stamp,ADCIP05;Ideational Praxis: Stamp;CDISC ADAS-Cog - Ideational Praxis: Stamp
C100237,CDISC ADAS-Cog - Ideational Praxis: Stamp,ADCIP05;Ideational Praxis: Stamp;CDISC ADAS-Cog - Ideational Praxis: Stamp
C100237,CDISC ADAS-Cog - Ideational Praxis: Stamp,ADCIP05;Ideational Praxis: Stamp;CDISC ADAS-Cog - Ideational Praxis: Stamp
C100237,CDISC ADAS-Cog - Ideational Praxis: Stamp,ADCIP05;Ideational Praxis: Stamp;CDISC ADAS-Cog - Ideational Praxis: Stamp
C100191,CDISC ADAS-Cog - Naming Objects and Fingers Summary Score,ADCOF;Naming Objects and Fingers;CDISC ADAS-Cog - Naming Objects and Fingers Summary Score
C100191,CDISC ADAS-Cog - Naming Objects and Fingers Summary Score,ADCOF;Naming Objects and Fingers;CDISC ADAS-Cog - Naming Objects and Fingers Summary Score
C100191,CDISC ADAS-Cog - Naming Objects and Fingers Summary Score,ADCOF;Naming Objects and Fingers;CDISC ADAS-Cog - Naming Objects and Fingers Summary Score
C100191,CDISC ADAS-Cog - Naming Objects and Fingers Summary Score,ADCOF;Naming Objects and Fingers;CDISC ADAS-Cog - Naming Objects and Fingers Summary Score
C100191,CDISC ADAS-Cog - Naming Objects and Fingers Summary Score,ADCOF;Naming Objects and Fingers;CDISC ADAS-Cog - Naming Objects and Fingers Summary Score
C100191,CDISC ADAS-Cog - Naming Objects and Fingers Summary Score,ADCOF;Naming Objects and Fingers;CDISC ADAS-Cog - Naming Objects and Fingers Summary Score
C100191,CDISC ADAS-Cog - Naming Objects and Fingers Summary Score,ADCOF;Naming Objects and Fingers;CDISC ADAS-Cog - Naming Objects and Fingers Summary Score
C100191,CDISC ADAS-Cog - Naming Objects and Fingers Summary Score,ADCOF;Naming Objects and Fingers;CDISC ADAS-Cog - Naming Objects and Fingers Summary Score
C100192,CDISC ADAS-Cog - Naming Objects and Fingers: 1,ADCOFO01;Naming Objects and Fingers: 1;CDISC ADAS-Cog - Naming Objects and Fingers: 1
C100192,CDISC ADAS-Cog - Naming Objects and Fingers: 1,ADCOFO01;Naming Objects and Fingers: 1;CDISC ADAS-Cog - Naming Objects and Fingers: 1
C100192,CDISC ADAS-Cog - Naming Objects and Fingers: 1,ADCOFO01;Naming Objects and Fingers: 1;CDISC ADAS-Cog - Naming Objects and Fingers: 1
C100192,CDISC ADAS-Cog - Naming Objects and Fingers: 1,ADCOFO01;Naming Objects and Fingers: 1;CDISC ADAS-Cog - Naming Objects and Fingers: 1
C100192,CDISC ADAS-Cog - Naming Objects and Fingers: 1,ADCOFO01;Naming Objects and Fingers: 1;CDISC ADAS-Cog - Naming Objects and Fingers: 1
C100192,CDISC ADAS-Cog - Naming Objects and Fingers: 1,ADCOFO01;Naming Objects and Fingers: 1;CDISC ADAS-Cog - Naming Objects and Fingers: 1
C100192,CDISC ADAS-Cog - Naming Objects and Fingers: 1,ADCOFO01;Naming Objects and Fingers: 1;CDISC ADAS-Cog - Naming Objects and Fingers: 1
C100192,CDISC ADAS-Cog - Naming Objects and Fingers: 1,ADCOFO01;Naming Objects and Fingers: 1;CDISC ADAS-Cog - Naming Objects and Fingers: 1
C100201,CDISC ADAS-Cog - Naming Objects and Fingers: 10,ADCOFO10;Naming Objects and Fingers: 10;CDISC ADAS-Cog - Naming Objects and Fingers: 10
C100201,CDISC ADAS-Cog - Naming Objects and Fingers: 10,ADCOFO10;Naming Objects and Fingers: 10;CDISC ADAS-Cog - Naming Objects and Fingers: 10
C100201,CDISC ADAS-Cog - Naming Objects and Fingers: 10,ADCOFO10;Naming Objects and Fingers: 10;CDISC ADAS-Cog - Naming Objects and Fingers: 10
C100201,CDISC ADAS-Cog - Naming Objects and Fingers: 10,ADCOFO10;Naming Objects and Fingers: 10;CDISC ADAS-Cog - Naming Objects and Fingers: 10
C100201,CDISC ADAS-Cog - Naming Objects and Fingers: 10,ADCOFO10;Naming Objects and Fingers: 10;CDISC ADAS-Cog - Naming Objects and Fingers: 10
C100201,CDISC ADAS-Cog - Naming Objects and Fingers: 10,ADCOFO10;Naming Objects and Fingers: 10;CDISC ADAS-Cog - Naming Objects and Fingers: 10
C100201,CDISC ADAS-Cog - Naming Objects and Fingers: 10,ADCOFO10;Naming Objects and Fingers: 10;CDISC ADAS-Cog - Naming Objects and Fingers: 10
C100201,CDISC ADAS-Cog - Naming Objects and Fingers: 10,ADCOFO10;Naming Objects and Fingers: 10;CDISC ADAS-Cog - Naming Objects and Fingers: 10
C100202,CDISC ADAS-Cog - Naming Objects and Fingers: 11,ADCOFO11;Naming Objects and Fingers: 11;CDISC ADAS-Cog - Naming Objects and Fingers: 11
C100202,CDISC ADAS-Cog - Naming Objects and Fingers: 11,ADCOFO11;Naming Objects and Fingers: 11;CDISC ADAS-Cog - Naming Objects and Fingers: 11
C100202,CDISC ADAS-Cog - Naming Objects and Fingers: 11,ADCOFO11;Naming Objects and Fingers: 11;CDISC ADAS-Cog - Naming Objects and Fingers: 11
C100202,CDISC ADAS-Cog - Naming Objects and Fingers: 11,ADCOFO11;Naming Objects and Fingers: 11;CDISC ADAS-Cog - Naming Objects and Fingers: 11
C100202,CDISC ADAS-Cog - Naming Objects and Fingers: 11,ADCOFO11;Naming Objects and Fingers: 11;CDISC ADAS-Cog - Naming Objects and Fingers: 11
C100202,CDISC ADAS-Cog - Naming Objects and Fingers: 11,ADCOFO11;Naming Objects and Fingers: 11;CDISC ADAS-Cog - Naming Objects and Fingers: 11
C100202,CDISC ADAS-Cog - Naming Objects and Fingers: 11,ADCOFO11;Naming Objects and Fingers: 11;CDISC ADAS-Cog - Naming Objects and Fingers: 11
C100202,CDISC ADAS-Cog - Naming Objects and Fingers: 11,ADCOFO11;Naming Objects and Fingers: 11;CDISC ADAS-Cog - Naming Objects and Fingers: 11
C100203,CDISC ADAS-Cog - Naming Objects and Fingers: 12,ADCOFO12;Naming Objects and Fingers: 12;CDISC ADAS-Cog - Naming Objects and Fingers: 12
C100203,CDISC ADAS-Cog - Naming Objects and Fingers: 12,ADCOFO12;Naming Objects and Fingers: 12;CDISC ADAS-Cog - Naming Objects and Fingers: 12
C100203,CDISC ADAS-Cog - Naming Objects and Fingers: 12,ADCOFO12;Naming Objects and Fingers: 12;CDISC ADAS-Cog - Naming Objects and Fingers: 12
C100203,CDISC ADAS-Cog - Naming Objects and Fingers: 12,ADCOFO12;Naming Objects and Fingers: 12;CDISC ADAS-Cog - Naming Objects and Fingers: 12
C100203,CDISC ADAS-Cog - Naming Objects and Fingers: 12,ADCOFO12;Naming Objects and Fingers: 12;CDISC ADAS-Cog - Naming Objects and Fingers: 12
C100203,CDISC ADAS-Cog - Naming Objects and Fingers: 12,ADCOFO12;Naming Objects and Fingers: 12;CDISC ADAS-Cog - Naming Objects and Fingers: 12
C100203,CDISC ADAS-Cog - Naming Objects and Fingers: 12,ADCOFO12;Naming Objects and Fingers: 12;CDISC ADAS-Cog - Naming Objects and Fingers: 12
C100203,CDISC ADAS-Cog - Naming Objects and Fingers: 12,ADCOFO12;Naming Objects and Fingers: 12;CDISC ADAS-Cog - Naming Objects and Fingers: 12
C100193,CDISC ADAS-Cog - Naming Objects and Fingers: 2,ADCOFO02;Naming Objects and Fingers: 2;CDISC ADAS-Cog - Naming Objects and Fingers: 2
C100193,CDISC ADAS-Cog - Naming Objects and Fingers: 2,ADCOFO02;Naming Objects and Fingers: 2;CDISC ADAS-Cog - Naming Objects and Fingers: 2
C100193,CDISC ADAS-Cog - Naming Objects and Fingers: 2,ADCOFO02;Naming Objects and Fingers: 2;CDISC ADAS-Cog - Naming Objects and Fingers: 2
C100193,CDISC ADAS-Cog - Naming Objects and Fingers: 2,ADCOFO02;Naming Objects and Fingers: 2;CDISC ADAS-Cog - Naming Objects and Fingers: 2
C100193,CDISC ADAS-Cog - Naming Objects and Fingers: 2,ADCOFO02;Naming Objects and Fingers: 2;CDISC ADAS-Cog - Naming Objects and Fingers: 2
C100193,CDISC ADAS-Cog - Naming Objects and Fingers: 2,ADCOFO02;Naming Objects and Fingers: 2;CDISC ADAS-Cog - Naming Objects and Fingers: 2
C100193,CDISC ADAS-Cog - Naming Objects and Fingers: 2,ADCOFO02;Naming Objects and Fingers: 2;CDISC ADAS-Cog - Naming Objects and Fingers: 2
C100193,CDISC ADAS-Cog - Naming Objects and Fingers: 2,ADCOFO02;Naming Objects and Fingers: 2;CDISC ADAS-Cog - Naming Objects and Fingers: 2
C100194,CDISC ADAS-Cog - Naming Objects and Fingers: 3,ADCOFO03;Naming Objects and Fingers: 3;CDISC ADAS-Cog - Naming Objects and Fingers: 3
C100194,CDISC ADAS-Cog - Naming Objects and Fingers: 3,ADCOFO03;Naming Objects and Fingers: 3;CDISC ADAS-Cog - Naming Objects and Fingers: 3
C100194,CDISC ADAS-Cog - Naming Objects and Fingers: 3,ADCOFO03;Naming Objects and Fingers: 3;CDISC ADAS-Cog - Naming Objects and Fingers: 3
C100194,CDISC ADAS-Cog - Naming Objects and Fingers: 3,ADCOFO03;Naming Objects and Fingers: 3;CDISC ADAS-Cog - Naming Objects and Fingers: 3
C100194,CDISC ADAS-Cog - Naming Objects and Fingers: 3,ADCOFO03;Naming Objects and Fingers: 3;CDISC ADAS-Cog - Naming Objects and Fingers: 3
C100194,CDISC ADAS-Cog - Naming Objects and Fingers: 3,ADCOFO03;Naming Objects and Fingers: 3;CDISC ADAS-Cog - Naming Objects and Fingers: 3
C100194,CDISC ADAS-Cog - Naming Objects and Fingers: 3,ADCOFO03;Naming Objects and Fingers: 3;CDISC ADAS-Cog - Naming Objects and Fingers: 3
C100194,CDISC ADAS-Cog - Naming Objects and Fingers: 3,ADCOFO03;Naming Objects and Fingers: 3;CDISC ADAS-Cog - Naming Objects and Fingers: 3
C100195,CDISC ADAS-Cog - Naming Objects and Fingers: 4,ADCOFO04;Naming Objects and Fingers: 4;CDISC ADAS-Cog - Naming Objects and Fingers: 4
C100195,CDISC ADAS-Cog - Naming Objects and Fingers: 4,ADCOFO04;Naming Objects and Fingers: 4;CDISC ADAS-Cog - Naming Objects and Fingers: 4
C100195,CDISC ADAS-Cog - Naming Objects and Fingers: 4,ADCOFO04;Naming Objects and Fingers: 4;CDISC ADAS-Cog - Naming Objects and Fingers: 4
C100195,CDISC ADAS-Cog - Naming Objects and Fingers: 4,ADCOFO04;Naming Objects and Fingers: 4;CDISC ADAS-Cog - Naming Objects and Fingers: 4
C100195,CDISC ADAS-Cog - Naming Objects and Fingers: 4,ADCOFO04;Naming Objects and Fingers: 4;CDISC ADAS-Cog - Naming Objects and Fingers: 4
C100195,CDISC ADAS-Cog - Naming Objects and Fingers: 4,ADCOFO04;Naming Objects and Fingers: 4;CDISC ADAS-Cog - Naming Objects and Fingers: 4
C100195,CDISC ADAS-Cog - Naming Objects and Fingers: 4,ADCOFO04;Naming Objects and Fingers: 4;CDISC ADAS-Cog - Naming Objects and Fingers: 4
C100195,CDISC ADAS-Cog - Naming Objects and Fingers: 4,ADCOFO04;Naming Objects and Fingers: 4;CDISC ADAS-Cog - Naming Objects and Fingers: 4
C100196,CDISC ADAS-Cog - Naming Objects and Fingers: 5,ADCOFO05;Naming Objects and Fingers: 5;CDISC ADAS-Cog - Naming Objects and Fingers: 5
C100196,CDISC ADAS-Cog - Naming Objects and Fingers: 5,ADCOFO05;Naming Objects and Fingers: 5;CDISC ADAS-Cog - Naming Objects and Fingers: 5
C100196,CDISC ADAS-Cog - Naming Objects and Fingers: 5,ADCOFO05;Naming Objects and Fingers: 5;CDISC ADAS-Cog - Naming Objects and Fingers: 5
C100196,CDISC ADAS-Cog - Naming Objects and Fingers: 5,ADCOFO05;Naming Objects and Fingers: 5;CDISC ADAS-Cog - Naming Objects and Fingers: 5
C100196,CDISC ADAS-Cog - Naming Objects and Fingers: 5,ADCOFO05;Naming Objects and Fingers: 5;CDISC ADAS-Cog - Naming Objects and Fingers: 5
C100196,CDISC ADAS-Cog - Naming Objects and Fingers: 5,ADCOFO05;Naming Objects and Fingers: 5;CDISC ADAS-Cog - Naming Objects and Fingers: 5
C100196,CDISC ADAS-Cog - Naming Objects and Fingers: 5,ADCOFO05;Naming Objects and Fingers: 5;CDISC ADAS-Cog - Naming Objects and Fingers: 5
C100196,CDISC ADAS-Cog - Naming Objects and Fingers: 5,ADCOFO05;Naming Objects and Fingers: 5;CDISC ADAS-Cog - Naming Objects and Fingers: 5
C100197,CDISC ADAS-Cog - Naming Objects and Fingers: 6,ADCOFO06;Naming Objects and Fingers: 6;CDISC ADAS-Cog - Naming Objects and Fingers: 6
C100197,CDISC ADAS-Cog - Naming Objects and Fingers: 6,ADCOFO06;Naming Objects and Fingers: 6;CDISC ADAS-Cog - Naming Objects and Fingers: 6
C100197,CDISC ADAS-Cog - Naming Objects and Fingers: 6,ADCOFO06;Naming Objects and Fingers: 6;CDISC ADAS-Cog - Naming Objects and Fingers: 6
C100197,CDISC ADAS-Cog - Naming Objects and Fingers: 6,ADCOFO06;Naming Objects and Fingers: 6;CDISC ADAS-Cog - Naming Objects and Fingers: 6
C100197,CDISC ADAS-Cog - Naming Objects and Fingers: 6,ADCOFO06;Naming Objects and Fingers: 6;CDISC ADAS-Cog - Naming Objects and Fingers: 6
C100197,CDISC ADAS-Cog - Naming Objects and Fingers: 6,ADCOFO06;Naming Objects and Fingers: 6;CDISC ADAS-Cog - Naming Objects and Fingers: 6
C100197,CDISC ADAS-Cog - Naming Objects and Fingers: 6,ADCOFO06;Naming Objects and Fingers: 6;CDISC ADAS-Cog - Naming Objects and Fingers: 6
C100197,CDISC ADAS-Cog - Naming Objects and Fingers: 6,ADCOFO06;Naming Objects and Fingers: 6;CDISC ADAS-Cog - Naming Objects and Fingers: 6
C100198,CDISC ADAS-Cog - Naming Objects and Fingers: 7,ADCOFO07;Naming Objects and Fingers: 7;CDISC ADAS-Cog - Naming Objects and Fingers: 7
C100198,CDISC ADAS-Cog - Naming Objects and Fingers: 7,ADCOFO07;Naming Objects and Fingers: 7;CDISC ADAS-Cog - Naming Objects and Fingers: 7
C100198,CDISC ADAS-Cog - Naming Objects and Fingers: 7,ADCOFO07;Naming Objects and Fingers: 7;CDISC ADAS-Cog - Naming Objects and Fingers: 7
C100198,CDISC ADAS-Cog - Naming Objects and Fingers: 7,ADCOFO07;Naming Objects and Fingers: 7;CDISC ADAS-Cog - Naming Objects and Fingers: 7
C100198,CDISC ADAS-Cog - Naming Objects and Fingers: 7,ADCOFO07;Naming Objects and Fingers: 7;CDISC ADAS-Cog - Naming Objects and Fingers: 7
C100198,CDISC ADAS-Cog - Naming Objects and Fingers: 7,ADCOFO07;Naming Objects and Fingers: 7;CDISC ADAS-Cog - Naming Objects and Fingers: 7
C100198,CDISC ADAS-Cog - Naming Objects and Fingers: 7,ADCOFO07;Naming Objects and Fingers: 7;CDISC ADAS-Cog - Naming Objects and Fingers: 7
C100198,CDISC ADAS-Cog - Naming Objects and Fingers: 7,ADCOFO07;Naming Objects and Fingers: 7;CDISC ADAS-Cog - Naming Objects and Fingers: 7
C100199,CDISC ADAS-Cog - Naming Objects and Fingers: 8,ADCOFO08;Naming Objects and Fingers: 8;CDISC ADAS-Cog - Naming Objects and Fingers: 8
C100199,CDISC ADAS-Cog - Naming Objects and Fingers: 8,ADCOFO08;Naming Objects and Fingers: 8;CDISC ADAS-Cog - Naming Objects and Fingers: 8
C100199,CDISC ADAS-Cog - Naming Objects and Fingers: 8,ADCOFO08;Naming Objects and Fingers: 8;CDISC ADAS-Cog - Naming Objects and Fingers: 8
C100199,CDISC ADAS-Cog - Naming Objects and Fingers: 8,ADCOFO08;Naming Objects and Fingers: 8;CDISC ADAS-Cog - Naming Objects and Fingers: 8
C100199,CDISC ADAS-Cog - Naming Objects and Fingers: 8,ADCOFO08;Naming Objects and Fingers: 8;CDISC ADAS-Cog - Naming Objects and Fingers: 8
C100199,CDISC ADAS-Cog - Naming Objects and Fingers: 8,ADCOFO08;Naming Objects and Fingers: 8;CDISC ADAS-Cog - Naming Objects and Fingers: 8
C100199,CDISC ADAS-Cog - Naming Objects and Fingers: 8,ADCOFO08;Naming Objects and Fingers: 8;CDISC ADAS-Cog - Naming Objects and Fingers: 8
C100199,CDISC ADAS-Cog - Naming Objects and Fingers: 8,ADCOFO08;Naming Objects and Fingers: 8;CDISC ADAS-Cog - Naming Objects and Fingers: 8
C100200,CDISC ADAS-Cog - Naming Objects and Fingers: 9,ADCOFO09;Naming Objects and Fingers: 9;CDISC ADAS-Cog - Naming Objects and Fingers: 9
C100200,CDISC ADAS-Cog - Naming Objects and Fingers: 9,ADCOFO09;Naming Objects and Fingers: 9;CDISC ADAS-Cog - Naming Objects and Fingers: 9
C100200,CDISC ADAS-Cog - Naming Objects and Fingers: 9,ADCOFO09;Naming Objects and Fingers: 9;CDISC ADAS-Cog - Naming Objects and Fingers: 9
C100200,CDISC ADAS-Cog - Naming Objects and Fingers: 9,ADCOFO09;Naming Objects and Fingers: 9;CDISC ADAS-Cog - Naming Objects and Fingers: 9
C100200,CDISC ADAS-Cog - Naming Objects and Fingers: 9,ADCOFO09;Naming Objects and Fingers: 9;CDISC ADAS-Cog - Naming Objects and Fingers: 9
C100200,CDISC ADAS-Cog - Naming Objects and Fingers: 9,ADCOFO09;Naming Objects and Fingers: 9;CDISC ADAS-Cog - Naming Objects and Fingers: 9
C100200,CDISC ADAS-Cog - Naming Objects and Fingers: 9,ADCOFO09;Naming Objects and Fingers: 9;CDISC ADAS-Cog - Naming Objects and Fingers: 9
C100200,CDISC ADAS-Cog - Naming Objects and Fingers: 9,ADCOFO09;Naming Objects and Fingers: 9;CDISC ADAS-Cog - Naming Objects and Fingers: 9
C100206,CDISC ADAS-Cog - Naming Objects and Fingers: Middle,ADCOFF03;Naming Objects and Fingers: Middle;CDISC ADAS-Cog - Naming Objects and Fingers: Middle
C100206,CDISC ADAS-Cog - Naming Objects and Fingers: Middle,ADCOFF03;Naming Objects and Fingers: Middle;CDISC ADAS-Cog - Naming Objects and Fingers: Middle
C100206,CDISC ADAS-Cog - Naming Objects and Fingers: Middle,ADCOFF03;Naming Objects and Fingers: Middle;CDISC ADAS-Cog - Naming Objects and Fingers: Middle
C100206,CDISC ADAS-Cog - Naming Objects and Fingers: Middle,ADCOFF03;Naming Objects and Fingers: Middle;CDISC ADAS-Cog - Naming Objects and Fingers: Middle
C100206,CDISC ADAS-Cog - Naming Objects and Fingers: Middle,ADCOFF03;Naming Objects and Fingers: Middle;CDISC ADAS-Cog - Naming Objects and Fingers: Middle
C100206,CDISC ADAS-Cog - Naming Objects and Fingers: Middle,ADCOFF03;Naming Objects and Fingers: Middle;CDISC ADAS-Cog - Naming Objects and Fingers: Middle
C100206,CDISC ADAS-Cog - Naming Objects and Fingers: Middle,ADCOFF03;Naming Objects and Fingers: Middle;CDISC ADAS-Cog - Naming Objects and Fingers: Middle
C100206,CDISC ADAS-Cog - Naming Objects and Fingers: Middle,ADCOFF03;Naming Objects and Fingers: Middle;CDISC ADAS-Cog - Naming Objects and Fingers: Middle
C100208,CDISC ADAS-Cog - Naming Objects and Fingers: Pinky,ADCOFF05;Naming Objects and Fingers: Pinky;CDISC ADAS-Cog - Naming Objects and Fingers: Pinky
C100208,CDISC ADAS-Cog - Naming Objects and Fingers: Pinky,ADCOFF05;Naming Objects and Fingers: Pinky;CDISC ADAS-Cog - Naming Objects and Fingers: Pinky
C100208,CDISC ADAS-Cog - Naming Objects and Fingers: Pinky,ADCOFF05;Naming Objects and Fingers: Pinky;CDISC ADAS-Cog - Naming Objects and Fingers: Pinky
C100208,CDISC ADAS-Cog - Naming Objects and Fingers: Pinky,ADCOFF05;Naming Objects and Fingers: Pinky;CDISC ADAS-Cog - Naming Objects and Fingers: Pinky
C100208,CDISC ADAS-Cog - Naming Objects and Fingers: Pinky,ADCOFF05;Naming Objects and Fingers: Pinky;CDISC ADAS-Cog - Naming Objects and Fingers: Pinky
C100208,CDISC ADAS-Cog - Naming Objects and Fingers: Pinky,ADCOFF05;Naming Objects and Fingers: Pinky;CDISC ADAS-Cog - Naming Objects and Fingers: Pinky
C100208,CDISC ADAS-Cog - Naming Objects and Fingers: Pinky,ADCOFF05;Naming Objects and Fingers: Pinky;CDISC ADAS-Cog - Naming Objects and Fingers: Pinky
C100208,CDISC ADAS-Cog - Naming Objects and Fingers: Pinky,ADCOFF05;Naming Objects and Fingers: Pinky;CDISC ADAS-Cog - Naming Objects and Fingers: Pinky
C100205,CDISC ADAS-Cog - Naming Objects and Fingers: Pointer,ADCOFF02;Naming Objects and Fingers: Pointer;CDISC ADAS-Cog - Naming Objects and Fingers: Pointer
